date,season,time_slot,home_id,sanctioned_load_watts,temperature_c,humidity_pct,appliance_name,category,priority,quantity,power_watts_each,total_power_watts,usage_hours,units_consumed,simultaneous_load_kw,optimized_action,reason,bill_amount_rs,target
2025-10-24,Rainy,Morning,HOME_001,3000,26.0,80,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.76,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-24,Rainy,Night,HOME_001,3000,22.0,61,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.33,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-24,Rainy,Night,HOME_001,3000,22.0,61,Room Heater,heat,Non-essential,1,1000,1000,2.0,2.0,1.33,Suggest turning OFF Room Heater - heating not required (22.0°C),Ambient temperature 22.0°C is above the 20°C heating threshold.,11.6,Suggest_OFF
2025-10-24,Rainy,Night,HOME_001,3000,22.0,61,TV,neutral,Non-essential,1,120,120,3.9,0.468,1.33,No optimization needed,Usage within normal comfort and load range.,2.71,No_Action
2025-10-24,Rainy,Night,HOME_001,3000,22.0,61,Water Purifier,always_on,Essential,1,50,50,1.2,0.06,1.33,No optimization needed,Water Purifier is an essential appliance.,0.35,No_Action
2025-10-24,Rainy,Night,HOME_001,3000,22.0,61,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.33,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Fans,cool,Non-essential,1,75,75,4.4,0.33,2.11,Suggest turning OFF Fans - temperature comfortable (22.0°C),Ambient temperature 22.0°C is below the 24°C comfort threshold for cooling.,1.91,No_Action
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.11,No optimization needed,Fridge is an essential appliance.,20.88,Suggest_OFF
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Lights,light,Non-essential,8,9,72,4.0,0.288,2.11,No optimization needed,Usage within normal comfort and load range.,1.67,No_Action
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Mixer,delay_sensitive,Non-essential,1,750,750,1.2,0.9,2.11,No optimization needed,Usage within normal comfort and load range.,5.22,No_Action
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Room Heater,heat,Non-essential,1,1000,1000,1.4,1.4,2.11,Suggest turning OFF Room Heater - heating not required (22.0°C),Ambient temperature 22.0°C is above the 20°C heating threshold.,8.12,Suggest_OFF
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,Water Purifier,always_on,Essential,1,50,50,0.8,0.04,2.11,No optimization needed,Water Purifier is an essential appliance.,0.23,No_Action
2025-10-29,Rainy,Afternoon,HOME_001,3000,22.0,82,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.11,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,Fans,cool,Non-essential,1,75,75,3.9,0.292,1.47,Suggest turning OFF Fans - temperature comfortable (21.0°C),Ambient temperature 21.0°C is below the 24°C comfort threshold for cooling.,1.69,Suggest_OFF
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.47,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.6,0.6,1.47,No optimization needed,Usage within normal comfort and load range.,3.48,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,Lights,light,Non-essential,7,9,63,4.0,0.252,1.47,No optimization needed,Usage within normal comfort and load range.,1.46,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,TV,neutral,Non-essential,1,120,120,2.1,0.252,1.47,No optimization needed,Usage within normal comfort and load range.,1.46,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,Water Purifier,always_on,Essential,1,50,50,2.0,0.1,1.47,No optimization needed,Water Purifier is an essential appliance.,0.58,No_Action
2025-10-29,Rainy,Evening,HOME_001,3000,21.0,69,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.47,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-29,Rainy,Morning,HOME_001,3000,25.0,63,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.46,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-29,Rainy,Morning,HOME_001,3000,25.0,63,Mixer,delay_sensitive,Non-essential,1,750,750,0.3,0.225,1.46,No optimization needed,Usage within normal comfort and load range.,1.3,No_Action
2025-10-29,Rainy,Morning,HOME_001,3000,25.0,63,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.6,0.3,1.46,No optimization needed,Usage within normal comfort and load range.,1.74,No_Action
2025-10-29,Rainy,Morning,HOME_001,3000,25.0,63,Water Purifier,always_on,Essential,1,50,50,1.2,0.06,1.46,No optimization needed,Water Purifier is an essential appliance.,0.35,No_Action
2025-10-29,Rainy,Morning,HOME_001,3000,25.0,63,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.46,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Cooler,cool,Non-essential,1,200,200,2.1,0.42,3.13,Suggest turning OFF Cooler - temperature comfortable (20.0°C),Ambient temperature 20.0°C is below the 24°C comfort threshold for cooling.,2.44,Suggest_OFF
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Fans,cool,Non-essential,1,75,75,3.7,0.278,3.13,Suggest turning OFF Fans - temperature comfortable (20.0°C),Ambient temperature 20.0°C is below the 24°C comfort threshold for cooling.,1.61,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.13,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Geyser,heat_water,Medium,1,2000,2000,1.1,2.2,3.13,Avoid simultaneous heavy appliance usage,Combined load 3.13kW is close to the 3000W sanctioned limit.,12.76,Delay_Load
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Lights,light,Non-essential,3,9,27,4.5,0.121,3.13,No optimization needed,Usage within normal comfort and load range.,0.7,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,TV,neutral,Non-essential,1,120,120,3.4,0.408,3.13,No optimization needed,Usage within normal comfort and load range.,2.37,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.3,0.15,3.13,Delay Washing Machine usage due to overload risk,Combined load 3.13kW is high; delaying Washing Machine reduces peak load.,0.87,Delay_Load
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,3.13,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2025-10-29,Rainy,Night,HOME_001,3000,20.0,68,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.13,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-31,Rainy,Afternoon,HOME_002,4000,26.0,64,Cooler,cool,Non-essential,1,200,200,4.5,0.9,0.41,No optimization needed,Usage within normal comfort and load range.,5.22,No_Action
2025-10-31,Rainy,Afternoon,HOME_002,4000,26.0,64,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.41,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-31,Rainy,Afternoon,HOME_002,4000,26.0,64,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,0.41,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2025-10-31,Rainy,Afternoon,HOME_002,4000,26.0,64,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.41,No optimization needed,WiFi is an essential appliance.,1.39,Delay_Load
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,AC,cool,Non-essential,1,1500,1500,5.4,8.1,3.49,Avoid simultaneous heavy appliance usage,Combined load 3.49kW is close to the 4000W sanctioned limit.,46.98,Suggest_OFF
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.49,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,Lights,light,Non-essential,3,9,27,3.4,0.092,3.49,No optimization needed,Usage within normal comfort and load range.,0.53,Delay_Load
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,Mixer,delay_sensitive,Non-essential,1,750,750,0.9,0.675,3.49,Delay Mixer usage due to overload risk,Combined load 3.49kW is high; delaying Mixer reduces peak load.,3.92,Delay_Load
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,Room Heater,heat,Non-essential,1,1000,1000,2.6,2.6,3.49,Suggest turning OFF Room Heater - heating not required (24.0°C),Ambient temperature 24.0°C is above the 20°C heating threshold.,15.08,Suggest_OFF
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,Water Purifier,always_on,Essential,1,50,50,1.7,0.085,3.49,No optimization needed,Water Purifier is an essential appliance.,0.49,No_Action
2025-10-31,Rainy,Evening,HOME_002,4000,24.0,66,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.49,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.08,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.7,0.7,3.08,No optimization needed,Usage within normal comfort and load range.,4.06,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Lights,light,Non-essential,6,9,54,2.3,0.124,3.08,No optimization needed,Usage within normal comfort and load range.,0.72,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Oven,delay_sensitive,Non-essential,1,1200,1200,0.6,0.72,3.08,No optimization needed,Usage within normal comfort and load range.,4.18,Delay_Load
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,TV,neutral,Non-essential,1,120,120,1.5,0.18,3.08,No optimization needed,Usage within normal comfort and load range.,1.04,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.6,0.3,3.08,No optimization needed,Usage within normal comfort and load range.,1.74,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,3.08,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2025-10-31,Rainy,Morning,HOME_002,4000,20.0,64,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.08,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-10-31,Rainy,Night,HOME_002,4000,24.0,61,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.21,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-10-31,Rainy,Night,HOME_002,4000,24.0,61,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.3,0.3,1.21,No optimization needed,Usage within normal comfort and load range.,1.74,No_Action
2025-10-31,Rainy,Night,HOME_002,4000,24.0,61,Water Purifier,always_on,Essential,1,50,50,2.0,0.1,1.21,No optimization needed,Water Purifier is an essential appliance.,0.58,No_Action
2025-10-31,Rainy,Night,HOME_002,4000,24.0,61,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.21,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.99,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.1,1.1,1.99,No optimization needed,Usage within normal comfort and load range.,6.38,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,Lights,light,Non-essential,3,9,27,2.7,0.073,1.99,No optimization needed,Usage within normal comfort and load range.,0.42,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,Mixer,delay_sensitive,Non-essential,1,750,750,0.6,0.45,1.99,No optimization needed,Usage within normal comfort and load range.,2.61,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,1.99,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2025-11-01,Winter,Afternoon,HOME_001,3000,22.0,60,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.99,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.65,No optimization needed,Fridge is an essential appliance.,20.88,Delay_Load
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Lights,light,Non-essential,8,9,72,4.2,0.302,2.65,No optimization needed,Usage within normal comfort and load range.,1.75,Delay_Load
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Mixer,delay_sensitive,Non-essential,1,750,750,0.9,0.675,2.65,Delay Mixer usage due to overload risk,Combined load 2.65kW is high; delaying Mixer reduces peak load.,3.92,Delay_Load
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Room Heater,heat,Non-essential,1,1000,1000,1.4,1.4,2.65,Avoid simultaneous heavy appliance usage,Combined load 2.65kW is close to the 3000W sanctioned limit.,8.12,Delay_Load
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,TV,neutral,Non-essential,1,120,120,1.9,0.228,2.65,No optimization needed,Usage within normal comfort and load range.,1.32,No_Action
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.5,0.25,2.65,Delay Washing Machine usage due to overload risk,Combined load 2.65kW is high; delaying Washing Machine reduces peak load.,1.45,No_Action
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,2.65,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2025-11-01,Winter,Evening,HOME_001,3000,17.0,60,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.65,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.4,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,Geyser,heat_water,Medium,1,2000,2000,1.1,2.2,2.4,No optimization needed,Usage within normal comfort and load range.,12.76,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,Lights,light,Non-essential,8,9,72,4.4,0.317,2.4,No optimization needed,Usage within normal comfort and load range.,1.84,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,TV,neutral,Non-essential,1,120,120,2.7,0.324,2.4,No optimization needed,Usage within normal comfort and load range.,1.88,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,2.4,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2025-11-01,Winter,Morning,HOME_001,3000,20.0,65,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.4,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-01,Winter,Night,HOME_001,3000,19.0,63,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.38,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-01,Winter,Night,HOME_001,3000,19.0,63,Lights,light,Non-essential,5,9,45,3.9,0.175,0.38,No optimization needed,Usage within normal comfort and load range.,1.01,No_Action
2025-11-01,Winter,Night,HOME_001,3000,19.0,63,TV,neutral,Non-essential,1,120,120,2.3,0.276,0.38,No optimization needed,Usage within normal comfort and load range.,1.6,No_Action
2025-11-01,Winter,Night,HOME_001,3000,19.0,63,Water Purifier,always_on,Essential,1,50,50,0.8,0.04,0.38,No optimization needed,Water Purifier is an essential appliance.,0.23,No_Action
2025-11-01,Winter,Night,HOME_001,3000,19.0,63,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.38,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-02,Winter,Afternoon,HOME_002,4000,24.0,61,Cooler,cool,Non-essential,1,200,200,2.8,0.56,1.41,No optimization needed,Usage within normal comfort and load range.,3.25,No_Action
2025-11-02,Winter,Afternoon,HOME_002,4000,24.0,61,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.41,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-02,Winter,Afternoon,HOME_002,4000,24.0,61,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.7,0.7,1.41,No optimization needed,Usage within normal comfort and load range.,4.06,No_Action
2025-11-02,Winter,Afternoon,HOME_002,4000,24.0,61,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,1.41,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2025-11-02,Winter,Afternoon,HOME_002,4000,24.0,61,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.41,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.35,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,Lights,light,Non-essential,2,9,18,3.1,0.056,1.35,No optimization needed,Usage within normal comfort and load range.,0.32,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,Room Heater,heat,Non-essential,1,1000,1000,3.0,3.0,1.35,No optimization needed,Usage within normal comfort and load range.,17.4,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,TV,neutral,Non-essential,1,120,120,1.7,0.204,1.35,No optimization needed,Usage within normal comfort and load range.,1.18,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,Water Purifier,always_on,Essential,1,50,50,0.7,0.035,1.35,No optimization needed,Water Purifier is an essential appliance.,0.2,No_Action
2025-11-02,Winter,Evening,HOME_002,4000,16.0,65,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.35,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.91,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.1,1.1,2.91,No optimization needed,Usage within normal comfort and load range.,6.38,No_Action
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,Oven,delay_sensitive,Non-essential,1,1200,1200,0.6,0.72,2.91,No optimization needed,Usage within normal comfort and load range.,4.18,No_Action
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,Washing Machine,delay_sensitive,Non-essential,1,500,500,1.2,0.6,2.91,No optimization needed,Usage within normal comfort and load range.,3.48,Suggest_OFF
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,Water Purifier,always_on,Essential,1,50,50,0.5,0.025,2.91,No optimization needed,Water Purifier is an essential appliance.,0.14,No_Action
2025-11-02,Winter,Morning,HOME_002,4000,19.0,61,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.91,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Cooler,cool,Non-essential,1,200,200,4.9,0.98,1.53,Suggest turning OFF Cooler - temperature comfortable (19.0°C),Ambient temperature 19.0°C is below the 24°C comfort threshold for cooling.,5.68,Suggest_OFF
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Fans,cool,Non-essential,1,75,75,2.8,0.21,1.53,Suggest turning OFF Fans - temperature comfortable (19.0°C),Ambient temperature 19.0°C is below the 24°C comfort threshold for cooling.,1.22,Suggest_OFF
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.53,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Iron Box,delay_sensitive,Non-essential,1,1000,1000,0.4,0.4,1.53,No optimization needed,Usage within normal comfort and load range.,2.32,No_Action
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Lights,light,Non-essential,5,9,45,4.6,0.207,1.53,No optimization needed,Usage within normal comfort and load range.,1.2,No_Action
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,1.53,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2025-11-02,Winter,Night,HOME_002,4000,19.0,56,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.53,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-04,Winter,Afternoon,HOME_003,2000,21.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.53,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-04,Winter,Afternoon,HOME_003,2000,21.0,53,Oven,delay_sensitive,Non-essential,1,1200,1200,0.6,0.72,1.53,No optimization needed,Usage within normal comfort and load range.,4.18,No_Action
2025-11-04,Winter,Afternoon,HOME_003,2000,21.0,53,TV,neutral,Non-essential,1,120,120,2.3,0.276,1.53,No optimization needed,Usage within normal comfort and load range.,1.6,No_Action
2025-11-04,Winter,Afternoon,HOME_003,2000,21.0,53,Water Purifier,always_on,Essential,1,50,50,1.0,0.05,1.53,No optimization needed,Water Purifier is an essential appliance.,0.29,No_Action
2025-11-04,Winter,Afternoon,HOME_003,2000,21.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.53,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Fans,cool,Non-essential,1,75,75,3.2,0.24,2.0,Suggest turning OFF Fans - temperature comfortable (17.0°C),Ambient temperature 17.0°C is below the 24°C comfort threshold for cooling.,1.39,Suggest_OFF
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.0,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Lights,light,Non-essential,2,9,18,4.9,0.088,2.0,No optimization needed,Usage within normal comfort and load range.,0.51,No_Action
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Oven,delay_sensitive,Non-essential,1,1200,1200,0.7,0.84,2.0,Avoid simultaneous heavy appliance usage,Combined load 2.0kW is close to the 2000W sanctioned limit.,4.87,Delay_Load
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.4,0.2,2.0,Delay Washing Machine usage due to overload risk,Combined load 2.0kW is high; delaying Washing Machine reduces peak load.,1.16,Delay_Load
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,2.0,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2025-11-04,Winter,Evening,HOME_003,2000,17.0,51,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.0,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-04,Winter,Morning,HOME_003,2000,24.0,61,AC,cool,Non-essential,1,1500,1500,5.3,7.95,1.71,Avoid simultaneous heavy appliance usage,Combined load 1.71kW is close to the 2000W sanctioned limit.,46.11,No_Action
2025-11-04,Winter,Morning,HOME_003,2000,24.0,61,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.71,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-04,Winter,Morning,HOME_003,2000,24.0,61,Water Purifier,always_on,Essential,1,50,50,1.8,0.09,1.71,No optimization needed,Water Purifier is an essential appliance.,0.52,No_Action
2025-11-04,Winter,Morning,HOME_003,2000,24.0,61,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.71,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.1,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.2,1.2,2.1,Avoid simultaneous heavy appliance usage,Combined load 2.1kW is close to the 2000W sanctioned limit.,6.96,Delay_Load
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,Lights,light,Non-essential,2,9,18,4.2,0.076,2.1,No optimization needed,Usage within normal comfort and load range.,0.44,No_Action
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,Mixer,delay_sensitive,Non-essential,1,750,750,0.4,0.3,2.1,Delay Mixer usage due to overload risk,Combined load 2.1kW is high; delaying Mixer reduces peak load.,1.74,Delay_Load
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,TV,neutral,Non-essential,1,120,120,2.5,0.3,2.1,No optimization needed,Usage within normal comfort and load range.,1.74,No_Action
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,2.1,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2025-11-04,Winter,Night,HOME_003,2000,21.0,64,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.1,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.28,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,Mixer,delay_sensitive,Non-essential,1,750,750,0.9,0.675,3.28,Delay Mixer usage due to overload risk,Combined load 3.28kW is high; delaying Mixer reduces peak load.,3.92,Delay_Load
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,Oven,delay_sensitive,Non-essential,1,1200,1200,1.4,1.68,3.28,Avoid simultaneous heavy appliance usage,Combined load 3.28kW is close to the 3000W sanctioned limit.,9.74,Delay_Load
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,Room Heater,heat,Non-essential,1,1000,1000,2.9,2.9,3.28,Suggest turning OFF Room Heater - heating not required (22.0°C),Ambient temperature 22.0°C is above the 20°C heating threshold.,16.82,No_Action
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,TV,neutral,Non-essential,1,120,120,3.2,0.384,3.28,No optimization needed,Usage within normal comfort and load range.,2.23,No_Action
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,Water Purifier,always_on,Essential,1,50,50,1.3,0.065,3.28,No optimization needed,Water Purifier is an essential appliance.,0.38,No_Action
2025-11-05,Winter,Afternoon,HOME_001,3000,22.0,65,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.28,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2025-11-05,Winter,Evening,HOME_001,3000,23.0,50,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.88,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2025-11-05,Winter,Evening,HOME_001,3000,23.0,50,Lights,light,Non-essential,6,9,54,2.7,0.146,0.88,No optimization needed,Usage within normal comfort and load range.,0.85,No_Action
2025-11-05,Winter,Evening,HOME_001,3000,23.0,50,TV,neutral,Non-essential,1,120,120,2.3,0.276,0.88,No optimization needed,Usage within normal comfort and load range.,1.6,No_Action
2025-11-05,Winter,Evening,HOME_001,3000,23.0,50,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.9,0.45,0.88,No optimization needed,Usage within normal comfort and load range.,2.61,No_Action
